Tiers_Key_Payeur;salaire;Age;Frequence_Paiements;Total_des_cheques;Montant_moy_par_opperation;Ecart_Type_Cheques;Nombres_cheques_par_client;code_postal;Code_Agence;Tranche_Age;Tranche_Salaire;Civilite;Sexe;Statut_Civil;Segment;Situation_Contractuelle;ville;Agence;Stabilite_Client;Classe_Client;Saison_Operation;Montant_moyen_par_cheque;Ratio_cheques_salaire;segment_carte_credit
68006;901.74;38;1;759.0;759.0;0.0;3;1000;0;Tranche 36 - 50;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;253.0;0.8417060349990019;Utilisateurs Occasionnels
68058;713.145;48;3;1355.952;451.984;35.637546043463765;12;1000;0;Tranche 36 - 50;Tranche 700 - 1000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Automne;112.996;0.6337897622503137;Utilisateurs Occasionnels
68318;1524.423;58;6;5217.62;869.6033333333334;75.459139397204;42;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client rÃ©gulier;ÃtÃ©;124.22904761904762;0.5704475288901659;Utilisateurs Occasionnels
68541;3614.07;72;2;1155.42;577.71;151.9289630057416;6;1000;1;Tranche sup 60;Tranche Sup 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client faible;Automne;192.57;0.1598502519320323;Utilisateurs Occasionnels
68548;2682.599;85;1;256.16;256.16;0.0;4;1000;1;Tranche sup 60;Tranche 2000 - 3500;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;64.04;0.0954894861289369;Utilisateurs Occasionnels
68551;820.751;79;1;2000.0;2000.0;0.0;4;1000;1;Tranche sup 60;Tranche 700 - 1000;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;500.0;2.436792644785081;Utilisateurs Occasionnels
68766;731.491;64;5;5196.46;1039.292;98.14278976674753;27;1000;1;Tranche sup 60;Tranche 700 - 1000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client rÃ©gulier;Automne;192.46148148148148;1.4207857649649824;Utilisateurs Occasionnels
69046;2536.492;66;2;15100.0;7550.0;212.1320343559643;8;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;1887.5;2.976551867697592;Utilisateurs Occasionnels
69084;1931.677;71;8;4175.0;521.875;89.22033320461685;34;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;122.79411764705884;0.2701668032491974;Utilisateurs Occasionnels
69088;2112.257;73;10;5752.24;575.2239999999999;115.3077012750377;40;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;Automne;143.80599999999998;0.2723267102440659;Utilisateurs Occasionnels
69131;1542.808;77;2;6265.112;3132.556;253.6547587608007;11;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;569.5556363636364;2.0304250431680417;Utilisateurs Occasionnels
69158;1914.349;79;1;952.0;952.0;0.0;4;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;238.0;0.4972969923457008;Utilisateurs Occasionnels
69453;723.148;80;2;751.0;375.5;7.7781745930520225;14;1000;1;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;53.642857142857146;0.5192574687339244;Utilisateurs Occasionnels
69562;2077.678;74;1;72000.0;72000.0;0.0;6;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Entrepreneur;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;12000.0;34.65407055376242;Utilisateurs Occasionnels
69699;2994.559;64;1;9000.0;9000.0;0.0;10;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Hiver;900.0;3.0054508860904057;Utilisateurs Occasionnels
69838;330.383;91;1;240.0;240.0;0.0;4;1000;1;Tranche sup 60;Tranche 0 - 700;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;60.0;0.7264296286431203;Utilisateurs Occasionnels
70036;987.172;73;1;18000.0;18000.0;0.0;6;1000;1;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Automne;3000.0;18.233904527275893;Utilisateurs Occasionnels
70419;1221.357;81;1;188.52;188.52;0.0;6;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;31.42;0.154352904187719;Utilisateurs Occasionnels
70422;1482.816;68;2;9900.0;4950.0;212.1320343559643;9;1000;1;Tranche sup 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Hiver;1100.0;3.338242910785964;Utilisateurs Occasionnels
70431;2312.829;83;3;20000.0;6666.666666666667;264.5751311064591;12;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Hiver;1666.6666666666667;2.8824727926996188;Utilisateurs Occasionnels
70486;1857.135;86;5;6600.0;1320.0;316.90692639953454;22;1008;36;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BAB MENARA;MEDINA TUNIS;Instable;Client rÃ©gulier;Hiver;300.0;0.710772237882545;Utilisateurs Occasionnels
70657;3389.2600000000007;84;5;15395.125;3079.025;277.4661783443164;37;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;Hiver;416.0844594594595;0.9084652697048912;Utilisateurs Occasionnels
70700;1261.216;79;5;3645.88;729.176;45.4921111842482;26;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;140.22615384615386;0.5781531474386624;Utilisateurs Occasionnels
70933;1667.674;65;1;450.0;450.0;0.0;3;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;150.0;0.2698369105712507;Utilisateurs Occasionnels
71079;2272.793;74;2;1020.0;510.0;7.071067811865476;7;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;145.71428571428572;0.2243935105396751;Utilisateurs Occasionnels
71498;1664.942;79;3;905.8250000000002;301.94166666666666;18.925507663820632;12;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;75.48541666666668;0.1813526637364344;Utilisateurs Occasionnels
71525;842.513;80;1;1009.89;1009.89;0.0;18;1000;1;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;56.105;1.1986639968760124;Utilisateurs Occasionnels
71539;1672.442;75;1;595.07;595.07;0.0;14;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;42.505;0.3558090504782827;Utilisateurs Occasionnels
71562;122.703;70;7;2963.019;423.2884285714285;38.09392289679112;35;1000;1;Tranche sup 60;Tranche 0 - 700;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;84.6576857142857;3.4496990992186705;Utilisateurs Occasionnels
71682;1208.368;63;1;300.0;300.0;0.0;6;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;50.0;0.2482687393244442;Utilisateurs Occasionnels
71829;1453.224;65;3;3500.0;1166.6666666666667;200.0;13;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Hiver;269.2307692307692;0.8028126886609819;Utilisateurs Occasionnels
71951;1561.817;89;4;19515.0;4878.75;267.85988252567176;29;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Hiver;672.9310344827586;3.123765460358032;Utilisateurs Occasionnels
71960;1451.127;65;1;630.0;630.0;0.0;3;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;210.0;0.4341453229110891;Utilisateurs Occasionnels
72440;896.388;82;1;209.025;209.025;0.0;5;1000;1;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;41.805;0.2331858525549204;Utilisateurs Occasionnels
72447;2596.583;77;4;4180.0;1045.0;136.71747023210554;13;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Hiver;321.53846153846155;0.4024519917137253;Utilisateurs Occasionnels
72667;978.658;80;9;4288.415;476.4905555555556;39.2669007491608;47;1000;1;Tranche sup 60;Tranche 700 - 1000;Mrs;Female;Divorced;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;91.24287234042554;0.4868815822846751;Utilisateurs Occasionnels
72691;1342.282;78;2;5000.0;2500.0;565.685424949238;9;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;555.5555555555555;1.8624998323750157;Utilisateurs Occasionnels
72721;823.459;85;2;1050.0;525.0;35.35533905932738;18;1000;1;Tranche sup 60;Tranche 700 - 1000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;58.333333333333336;0.6375545109106829;Utilisateurs Occasionnels
72804;1427.745;81;5;3320.0;664.0;84.38009243891595;21;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;158.0952380952381;0.4650690424410522;Utilisateurs Occasionnels
72821;2159.224;76;3;474.0;158.0;41.18656738954259;9;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;52.66666666666666;0.0731744367420888;Utilisateurs Occasionnels
72983;1943.569;70;1;935.0;935.0;0.0;5;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;187.0;0.4810737359980531;Utilisateurs Occasionnels
73040;5532.059;83;2;7352.835;3676.4175;812.5045824563083;9;1000;1;Tranche sup 60;Tranche Sup 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;816.9816666666667;0.6645658515211064;Utilisateurs Occasionnels
73083;931.659;82;2;2455.0;1227.5;31.11269837220809;15;1000;1;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;163.66666666666666;1.3175421479318077;Utilisateurs Occasionnels
73266;2377.136;68;1;1140.0;1140.0;0.0;3;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;380.0;0.4795686910635319;Utilisateurs Occasionnels
73285;1852.243;65;3;2992.012;997.3373333333332;127.14153794885446;25;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client faible;Hiver;119.68048;0.538448428922843;Utilisateurs Occasionnels
73291;4858.718;66;2;2935.0;1467.5;116.67261889578036;7;1000;1;Tranche sup 60;Tranche Sup 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client faible;Printemps;419.2857142857143;0.3020344049603208;Utilisateurs Occasionnels
73321;1201.11;45;1;25000.0;25000.0;0.0;5;1000;1;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;ElÃÂ¨ve-Etudiant;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Automne;5000.0;20.814080309047466;Utilisateurs Occasionnels
73441;1852.243;44;1;11700.0;11700.0;0.0;3;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Automne;3900.0;6.316665793851023;Utilisateurs Occasionnels
73561;1688.802;71;1;600.0;600.0;0.0;3;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;200.0;0.3552814361896776;Utilisateurs Occasionnels
73578;1965.683;61;83;131785.28;1587.7744578313252;50.57425325441927;345;1002;62;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Professional;Entrepreneur;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client VIP;Automne;381.9863188405797;0.8077469550437812;Utilisateurs Occasionnels
73663;1550.548;46;1;465.0;465.0;0.0;3;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;155.0;0.2998939729695565;Utilisateurs Occasionnels
73680;1706.199;65;8;10657.0;1332.125;97.56161057066892;50;1000;1;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client rÃ©gulier;Hiver;213.14;0.7807559376133734;Utilisateurs Occasionnels
73697;1904.036;48;1;78.0;78.0;0.0;3;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;26.0;0.0409656119947311;Utilisateurs Occasionnels
73825;295.536;68;1;750.0;750.0;0.0;3;1000;1;Tranche sup 60;Tranche 0 - 700;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;250.0;2.537761897027773;Utilisateurs Occasionnels
73845;645.15;69;1;899.07;899.07;0.0;6;1000;1;Tranche sup 60;Tranche 0 - 700;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;149.845;1.393582887700535;Utilisateurs Occasionnels
73982;2077.678;53;2;5226.0;2613.0;889.5403307326768;6;1000;1;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;871.0;1.2576539771802946;Utilisateurs Occasionnels
73983;2077.678;40;13;17987.335;1383.641153846154;302.4335495425358;56;1000;1;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Married;Professional;Entrepreneur;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client VIP;Hiver;321.2024107142857;0.6659555300899148;Utilisateurs Occasionnels
73996;1852.243;65;8;160520.0;20065.0;3331.6105071614497;46;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Professional;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;ÃtÃ©;3489.5652173913045;10.83281189347186;Utilisateurs Occasionnels
74060;1902.591;62;5;9433.0;1886.6;257.5066989419887;18;1000;1;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;Printemps;524.0555555555555;0.9915951457775212;Utilisateurs Occasionnels
74132;1817.736;53;1;1800.0;1800.0;0.0;6;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;300.0;0.990242807536408;Utilisateurs Occasionnels
74173;1852.243;59;1;383.92;383.92;0.0;4;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;95.98;0.2072730197927594;Utilisateurs Occasionnels
74192;1665.018;56;11;13920.164;1265.4694545454547;235.5576104897792;71;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client VIP;Hiver;196.058647887324;0.7600334978633593;Utilisateurs Occasionnels
74217;1000.887;76;1;390.8;390.8;0.0;4;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;97.7;0.3904536675968416;Utilisateurs Occasionnels
74244;1179.778;49;3;2068.0;689.3333333333334;83.57830659527228;10;1000;1;Tranche 36 - 50;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;206.8;0.584290716841078;Utilisateurs Occasionnels
74278;2176.452;62;2;1700.0;850.0;31.11269837220809;8;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;212.5;0.3905438759963463;Utilisateurs Occasionnels
74296;4229.477;42;1;17250.0;17250.0;0.0;23;1000;1;Tranche 36 - 50;Tranche Sup 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Automne;750.0;4.078518455118683;Utilisateurs Occasionnels
74387;2558.619;62;1;1200.0;1200.0;0.0;3;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;400.0;0.4690030051367554;Utilisateurs Occasionnels
74399;1159.239;81;1;9200.0;9200.0;0.0;23;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Hiver;400.0;7.936240930472491;Utilisateurs Occasionnels
74425;2069.153;65;1;3000.0;3000.0;0.0;3;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;1000.0;1.449868617738756;Utilisateurs Occasionnels
74462;2546.313;65;3;9441.2;3147.066666666667;1008.058172924559;12;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;786.7666666666668;1.235930801384852;Utilisateurs Occasionnels
74595;1065.271;49;1;501.272;501.272;0.0;8;1000;1;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;62.659;0.4705581959895651;Utilisateurs Occasionnels
74603;1852.243;54;5;24158.0;4831.6;609.9279055757328;16;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client rÃ©gulier;Automne;1509.875;2.6085130298778294;Utilisateurs Occasionnels
74814;2438.652;82;1;222.0;222.0;0.0;3;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;74.0;0.0910338990557078;Utilisateurs Occasionnels
74869;1672.253;53;3;6113.0;2037.6666666666667;133.10271722746057;24;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;254.70833333333331;1.218515778812576;Utilisateurs Occasionnels
74897;1175.225;77;1;550.0;550.0;0.0;5;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;110.0;0.467995490225276;Utilisateurs Occasionnels
75073;3176.863;69;1;2000.0;2000.0;0.0;4;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;500.0;0.6295518566585969;Utilisateurs Occasionnels
75141;1466.657;52;1;4500.0;4500.0;0.0;9;1000;1;Tranche 51 - 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Hiver;500.0;3.0682020404225394;Utilisateurs Occasionnels
75205;1852.243;58;1;111.171;111.171;0.0;3;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;37.057;0.0600196626468557;Utilisateurs Occasionnels
75366;1313.348;84;1;615.0;615.0;0.0;5;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;123.0;0.4682688822764416;Utilisateurs Occasionnels
75522;2469.791;66;3;2480.0;826.6666666666666;45.09249752822894;12;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;206.66666666666663;0.3347111827141109;Utilisateurs Occasionnels
75621;7464.549;58;15;24084.0;1605.6;388.4039134715303;58;1000;0;Tranche 51 - 60;Tranche Sup 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client VIP;Hiver;415.2413793103448;0.215096719172183;Utilisateurs Occasionnels
75660;1680.416;53;1;40000.0;40000.0;0.0;4;1000;1;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;10000.0;23.80362957743797;Utilisateurs Occasionnels
75679;1747.748;48;1;2100.0;2100.0;0.0;3;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Mrs;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;700.0;1.2015462183335357;Utilisateurs Occasionnels
75731;730.988;45;2;2098.0;1049.0;12.020815280171307;11;1000;1;Tranche 36 - 50;Tranche 700 - 1000;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;190.72727272727272;1.4350440773309547;Utilisateurs Occasionnels
75734;3041.356;44;2;10564.0;5282.0;94.75230867899737;14;1000;1;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;754.5714285714286;1.7367253290966265;Utilisateurs Occasionnels
75775;1111.341;77;1;1800.0;1800.0;0.0;4;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;450.0;1.619664891333983;Utilisateurs Occasionnels
